Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
07-May-26,NAM-INDIA,1107.4,1094.2,  0.01199142,  0.02636984,  0.02631752,  0.50279561,1110.5,1093.3,  0.01560972,  0.02602540,  0.02598368,  0.49641754,  0.02631752,  0.50279561
07-May-26,NATIONALUM,403.55,406.55, -0.00740653,  0.02715969,  0.02709679,  0.51768345,403.25,407, -0.00925647,  0.02658777,  0.02652930,  0.50684160,  0.02709679,  0.51768345
07-May-26,NAUKRI,981.85,981.4,  0.00045842,  0.01884401,  0.01879696,  0.35911534,987.4,988.7, -0.00131572,  0.01913746,  0.01908972,  0.36470861,  0.01908972,  0.36470861
07-May-26,NBCC,96.85,94.94,  0.01991828,  0.02606664,  0.02603951,  0.49748423,97.46,95.59,  0.01937383,  0.02653617,  0.02650520,  0.50638122,  0.02650520,  0.50638122
07-May-26,NESTLEIND,1476,1486.1, -0.00681951,  0.01312448,  0.01310043,  0.25028337,1473.7,1490.7, -0.01146956,  0.01311322,  0.01310565,  0.25038301,  0.01310565,  0.25038301
07-May-26,NHPC,81.58,83.66, -0.02517683,  0.01788953,  0.01793346,  0.34261837,81.02,83.06, -0.02486720,  0.01816795,  0.01820746,  0.34785300,  0.01820746,  0.34785300
07-May-26,NIFTY,24326.65,24330.95, -0.00017675,  0.00912717,  0.00910459,  0.17394300,24382.8,24447.4, -0.00264591,  0.00920253,  0.00918159,  0.17541399,  0.00918159,  0.17541399
07-May-26,NIFTYNXT50,71852.9,71691.45,  0.00224948,  0.01203272,  0.01200381,  0.22933239,72145,72015.4,  0.00179800,  0.01192463,  0.01189559,  0.22726501,  0.01200381,  0.22933239
07-May-26,NMDC,90.14,89.18,  0.01070722,  0.01972921,  0.01969434,  0.37625983,90.65,89.82,  0.00919827,  0.02004582,  0.02000635,  0.38222068,  0.02000635,  0.38222068
07-May-26,NTPC,400.35,394.85,  0.01383322,  0.01419431,  0.01419258,  0.27114890,402.5,397.1,  0.01350696,  0.01400579,  0.01400326,  0.26753197,  0.01419258,  0.27114890
07-May-26,NUVAMA,1474.5,1413.6,  0.04217931,  0.02533732,  0.02544927,  0.48620771,1460.2,1401.4,  0.04110168,  0.02633692,  0.02643120,  0.50496746,  0.02643120,  0.50496746
07-May-26,NYKAA,269.85,272.35, -0.00922175,  0.01856570,  0.01853083,  0.35403106,271.35,273.75, -0.00880578,  0.01852018,  0.01848439,  0.35314379,  0.01853083,  0.35403106
07-May-26,OBEROIRLTY,1675,1673.4,  0.00095568,  0.01896348,  0.01891604,  0.36139041,1682.2,1680.5,  0.00101109,  0.01902639,  0.01897881,  0.36258960,  0.01897881,  0.36258960
07-May-26,OFSS,9498.5,9424.5,  0.00782121,  0.02153641,  0.02148969,  0.41055994,9515.5,9375,  0.01487548,  0.02147939,  0.02145133,  0.40982710,  0.02148969,  0.41055994
07-May-26,OIL,452.85,450.25,  0.00575796,  0.02190943,  0.02185831,  0.41760241,452.85,453.25, -0.00088290,  0.02181292,  0.02175833,  0.41569230,  0.02185831,  0.41760241
07-May-26,ONGC,283.9,280.8,  0.01097939,  0.01679789,  0.01677385,  0.32046386,284.55,282.65,  0.00669960,  0.01640571,  0.01637158,  0.31277862,  0.01677385,  0.32046386
07-May-26,PAGEIND,37345,37540, -0.00520800,  0.01484395,  0.01481128,  0.28296904,37545,37750, -0.00544526,  0.01436290,  0.01433202,  0.27381286,  0.01481128,  0.28296904
07-May-26,PATANJALI,460.35,460.1,  0.00054321,  0.01619791,  0.01615734,  0.30868554,461.3,461.85, -0.00119157,  0.01657169,  0.01653040,  0.31581278,  0.01653040,  0.31581278
07-May-26,PAYTM,1197.5,1110.6,  0.07533564,  0.02694671,  0.02740213,  0.52351693,1202.7,1118,  0.07302765,  0.02701011,  0.02743296,  0.52410602,  0.02743296,  0.52410602
07-May-26,PERSISTENT,4984,5014.1, -0.00602116,  0.02134108,  0.02129188,  0.40678076,4982.5,5040.7, -0.01161319,  0.02141962,  0.02138178,  0.40849825,  0.02138178,  0.40849825
07-May-26,PETRONET,282.1,283.3, -0.00424479,  0.02007486,  0.02002686,  0.38261261,283.55,284.5, -0.00334478,  0.02007375,  0.02002501,  0.38257733,  0.02002686,  0.38261261
07-May-26,PFC,457.55,463.9, -0.01378284,  0.02154851,  0.02151669,  0.41107587,460,466.35, -0.01370994,  0.02185346,  0.02182022,  0.41687470,  0.02182022,  0.41687470
07-May-26,PGEL,535.5,544.5, -0.01666705,  0.03409410,  0.03402921,  0.65012708,536.45,548.4, -0.02203159,  0.03496114,  0.03490839,  0.66692382,  0.03490839,  0.66692382
07-May-26,PHOENIXLTD,1829.5,1839.1, -0.00523362,  0.02066894,  0.02062040,  0.39395222,1839.4,1846.4, -0.00379837,  0.02063088,  0.02058091,  0.39319779,  0.02062040,  0.39395222
07-May-26,PIDILITIND,1450.4,1421.5,  0.02012673,  0.01371030,  0.01374975,  0.26268857,1456.6,1431.3,  0.01752183,  0.01376893,  0.01379011,  0.26345971,  0.01379011,  0.26345971
07-May-26,PIIND,3101.5,3071,  0.00988262,  0.01633068,  0.01630475,  0.31150182,3107,3091.6,  0.00496887,  0.01636323,  0.01632620,  0.31191152,  0.01632620,  0.31191152
07-May-26,PNB,109.11,110.18, -0.00975884,  0.01939988,  0.01936374,  0.36994371,109.7,110.95, -0.01133028,  0.01955499,  0.01952255,  0.37297775,  0.01952255,  0.37297775
07-May-26,PNBHOUSING,1051.6,1065.1, -0.01275588,  0.02463504,  0.02459002,  0.46979168,1057.6,1070.4, -0.01203022,  0.02477826,  0.02473083,  0.47248180,  0.02473083,  0.47248180
07-May-26,POLICYBZR,1684.1,1701.8, -0.01045522,  0.02350809,  0.02346089,  0.44821969,1684.5,1714.1, -0.01741938,  0.02352788,  0.02350126,  0.44899100,  0.02350126,  0.44899100
07-May-26,POLYCAB,9003,8415.5,  0.06748261,  0.02150922,  0.02197968,  0.41992117,9054.5,8472,  0.06649526,  0.02133312,  0.02179295,  0.41635369,  0.02197968,  0.41992117
07-May-26,POWERGRID,313.8,315.95, -0.00682813,  0.01483321,  0.01480382,  0.28282654,315.35,316.75, -0.00442969,  0.01454251,  0.01450933,  0.27720040,  0.01480382,  0.28282654
