Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
24-Mar-26,NBCC,81.85,79.09,  0.03430186,  0.02624889,  0.02629521,  0.50236929,81.93,79.04,  0.03591117,  0.02670173,  0.02675562,  0.51116539,  0.02675562,  0.51116539
24-Mar-26,NESTLEIND,1183.2,1166.8,  0.01395767,  0.01211626,  0.01212601,  0.23166707,1181.9,1168.2,  0.01165921,  0.01215343,  0.01215118,  0.23214794,  0.01215118,  0.23214794
24-Mar-26,NHPC,76.54,75.28,  0.01659898,  0.01808768,  0.01808043,  0.34542607,76.49,75.25,  0.01634411,  0.01826955,  0.01826052,  0.34886683,  0.01826052,  0.34886683
24-Mar-26,NIFTY,22912.4,22512.65,  0.01760088,  0.00843447,  0.00850490,  0.16248581,22928.4,22514.9,  0.01819900,  0.00848075,  0.00855666,  0.16347475,  0.00855666,  0.16347475
24-Mar-26,NIFTYNXT50,62360.7,61414.9,  0.01528279,  0.01129038,  0.01131373,  0.21614849,62364.6,61284.6,  0.01746922,  0.01122635,  0.01126613,  0.21523914,  0.01131373,  0.21614849
24-Mar-26,NMDC,76.77,75.09,  0.02212654,  0.02026552,  0.02027522,  0.38735750,76.97,75.08,  0.02486152,  0.02060237,  0.02062591,  0.39405746,  0.02062591,  0.39405746
24-Mar-26,NTPC,375.55,372.4,  0.00842307,  0.01452512,  0.01450103,  0.27704177,374.9,371.7,  0.00857225,  0.01437058,  0.01434729,  0.27410468,  0.01450103,  0.27704177
24-Mar-26,NUVAMA,1150.3,1110.6,  0.03512237,  0.02516628,  0.02522580,  0.48193831,1153.3,1110.8,  0.03754692,  0.02532200,  0.02539769,  0.48522226,  0.02539769,  0.48522226
24-Mar-26,NYKAA,240.05,234.75,  0.02232612,  0.01881292,  0.01883222,  0.35978912,239.95,234.4,  0.02340151,  0.01867191,  0.01869853,  0.35723488,  0.01883222,  0.35978912
24-Mar-26,OBEROIRLTY,1443.8,1411.5,  0.02262556,  0.01881774,  0.01883876,  0.35991408,1442.4,1409.5,  0.02307336,  0.01902254,  0.01904502,  0.36385450,  0.01904502,  0.36385450
